,ACTIVITY,ACTIVITY_ID,TS,CUSTOMER,FEATURE_JSON,ACTIVITY_OCCURRENCE,ACTIVITY_REPEATED_AT
10803,FeedView_CC,CC_385756,2022-02-07,6953,"{
  ""subject"": ""E-Series (EXA)""
}",5693,2022-02-07
10804,FeedView_CC,CC_385751,2022-02-07,6953,"{
  ""subject"": ""SLOW""
}",5688,2022-02-07
10805,FeedView_CC,CC_385750,2022-02-07,6953,"{
  ""subject"": ""CMS""
}",5687,2022-02-07
10806,FeedView_CC,CC_385764,2022-02-07,6953,"{
  ""subject"": ""Support Cloud Workflow""
}",5686,2022-02-07
10807,FeedView_CC,CC_385752,2022-02-07,6953,"{
  ""subject"": ""ONT""
}",5689,2022-02-07
10808,FeedView_CC,CC_385753,2022-02-07,6953,"{
  ""subject"": ""DMZ""
}",5690,2022-02-07
10809,FeedView_CC,CC_385754,2022-02-07,6953,"{
  ""subject"": ""Premises Products""
}",5691,2022-02-08
10810,FeedView_CC,CC_385742,2022-02-07,6953,"{
  ""subject"": ""Commandiq""
}",5714,2022-02-07
10811,FeedView_CC,CC_385735,2022-02-07,6953,"{
  ""subject"": ""Issue""
}",5707,2022-02-07
10812,FeedView_CC,CC_385743,2022-02-07,6953,"{
  ""subject"": ""Managing Client Devices""
}",5715,2022-02-07
10813,FeedView_CC,CC_385744,2022-02-07,6953,"{
  ""subject"": ""Watching""
}",5716,2022-02-07
10814,FeedView_CC,CC_385745,2022-02-07,6953,"{
  ""subject"": ""Testing""
}",5717,2022-02-07
10815,FeedView_CC,CC_385765,2022-02-07,6953,"{
  ""subject"": ""In Progress""
}",5726,2022-02-07
10816,FeedView_CC,CC_387432,2022-02-07,3803,"{
  ""subject"": ""Revenue Edge""
}",1220,2022-02-07
10817,FeedView_CC,CC_384835,2022-02-07,3803,"{
  ""subject"": ""Wits End""
}",1219,2022-02-07
10818,FeedView_CC,CC_384834,2022-02-07,3803,"{
  ""subject"": ""Premises Products""
}",1218,2022-02-07
10819,FeedView_CC,CC_384827,2022-02-07,3803,"{
  ""subject"": ""Commandiq""
}",1217,2022-02-07
10820,FeedView_CC,CC_384826,2022-02-07,3803,"{
  ""subject"": ""Revenue Edge""
}",1216,2022-02-07
10821,FeedView_CC,CC_384825,2022-02-07,3803,"{
  ""subject"": ""Client Devices""
}",1215,2022-02-07
10822,FeedView_CC,CC_384828,2022-02-07,3803,"{
  ""subject"": ""Managing Client Devices""
}",1209,2022-02-07
10823,FeedView_CC,CC_384814,2022-02-07,3803,"{
  ""subject"": ""Watching""
}",1214,2022-02-07
10824,FeedView_CC,CC_384813,2022-02-07,3803,"{
  ""subject"": ""Client Devices""
}",1213,2022-02-07
10825,FeedView_CC,CC_384815,2022-02-07,3803,"{
  ""subject"": ""Managing Client Devices""
}",1212,2022-02-07
10826,FeedView_CC,CC_384816,2022-02-07,3803,"{
  ""subject"": ""Commandiq""
}",1211,2022-02-07
10827,FeedView_CC,CC_384817,2022-02-07,3803,"{
  ""subject"": ""Revenue Edge""
}",1210,2022-02-07
10828,FeedView_CC,CC_384832,2022-02-07,3803,"{
  ""subject"": ""Revenue Edge""
}",1226,2022-02-07
10829,FeedView_CC,CC_384818,2022-02-07,3803,"{
  ""subject"": ""Client Devices""
}",1208,2022-02-07
10830,FeedView_CC,CC_384819,2022-02-07,3803,"{
  ""subject"": ""Managing Client Devices""
}",1207,2022-02-07
10831,FeedView_CC,CC_384823,2022-02-07,3803,"{
  ""subject"": ""Watching""
}",1206,2022-02-07
10832,FeedView_CC,CC_384822,2022-02-07,3803,"{
  ""subject"": ""Commandiq""
}",1205,2022-02-07
10833,FeedView_CC,CC_384821,2022-02-07,3803,"{
  ""subject"": ""Revenue Edge""
}",1204,2022-02-07
10834,FeedView_CC,CC_384820,2022-02-07,3803,"{
  ""subject"": ""Client Devices""
}",1203,2022-02-07
10835,FeedView_CC,CC_384831,2022-02-07,3803,"{
  ""subject"": ""Commandiq""
}",1227,2022-02-07
10836,FeedView_CC,CC_384830,2022-02-07,3803,"{
  ""subject"": ""Managing Client Devices""
}",1228,2022-02-07
10837,FeedView_CC,CC_384829,2022-02-07,3803,"{
  ""subject"": ""Watching""
}",1229,2022-02-07
10838,FeedView_CC,CC_384809,2022-02-07,3803,"{
  ""subject"": ""Watching""
}",1230,2022-02-07
10839,FeedView_CC,CC_384810,2022-02-07,3803,"{
  ""subject"": ""Commandiq""
}",1231,2022-02-07
10840,FeedView_CC,CC_384811,2022-02-07,3803,"{
  ""subject"": ""Revenue Edge""
}",1232,2022-02-07
10841,FeedView_CC,CC_384812,2022-02-07,3803,"{
  ""subject"": ""Managing Client Devices""
}",1233,2022-02-07
10842,FeedView_CC,CC_384833,2022-02-07,3803,"{
  ""subject"": ""Client Devices""
}",1225,2022-02-08
10843,FeedView_CC,CC_384824,2022-02-07,3803,"{
  ""subject"": ""Watching""
}",1224,2022-02-07
10844,FeedView_CC,CC_387435,2022-02-07,3803,"{
  ""subject"": ""Calix Cloud Products""
}",1223,2022-02-07
10845,FeedView_CC,CC_387434,2022-02-07,3803,"{
  ""subject"": ""Unintended Access""
}",1222,2022-02-07
10846,FeedView_CC,CC_387433,2022-02-07,3803,"{
  ""subject"": ""CSC""
}",1221,2022-02-07
10847,FeedView_CC,CC_385054,2022-02-07,1729,"{
  ""subject"": ""Client Devices""
}",6178,2022-02-07
10848,FeedView_CC,CC_385038,2022-02-07,1729,"{
  ""subject"": ""Testing""
}",6163,2022-02-07
10849,FeedView_CC,CC_385047,2022-02-07,1729,"{
  ""subject"": ""Managing Client Devices""
}",6161,2022-02-07
10850,FeedView_CC,CC_385036,2022-02-07,1729,"{
  ""subject"": ""Time Server""
}",6160,2022-02-07
10851,FeedView_CC,CC_385035,2022-02-07,1729,"{
  ""subject"": ""E-Series (EXA)""
}",6159,2022-02-07
10852,FeedView_CC,CC_385043,2022-02-07,1729,"{
  ""subject"": ""Premises Products""
}",6168,2022-02-07
10853,FeedView_CC,CC_385055,2022-02-07,1729,"{
  ""subject"": ""Managing Client Devices""
}",6179,2022-02-07
10854,FeedView_CC,CC_385052,2022-02-07,1729,"{
  ""subject"": ""Watching""
}",6176,2022-02-07
10855,FeedView_CC,CC_385042,2022-02-07,1729,"{
  ""subject"": ""Testing""
}",6167,2022-02-08
10856,FeedView_CC,CC_385041,2022-02-07,1729,"{
  ""subject"": ""Performance Testing Results""
}",6166,2022-02-07
10857,FeedView_CC,CC_385040,2022-02-07,1729,"{
  ""subject"": ""Premises Products""
}",6165,2022-02-07
10858,FeedView_CC,CC_385048,2022-02-07,1729,"{
  ""subject"": ""Commandiq""
}",6172,2022-02-07
10859,FeedView_CC,CC_385049,2022-02-07,1729,"{
  ""subject"": ""Client Devices""
}",6173,2022-02-07
10860,FeedView_CC,CC_385050,2022-02-07,1729,"{
  ""subject"": ""Revenue Edge""
}",6174,2022-02-07
10861,FeedView_CC,CC_385051,2022-02-07,1729,"{
  ""subject"": ""Commandiq""
}",6175,2022-02-07
10862,FeedView_CC,CC_385053,2022-02-07,1729,"{
  ""subject"": ""Revenue Edge""
}",6177,2022-02-07
10863,FeedView_CC,CC_385045,2022-02-07,1729,"{
  ""subject"": ""Performance Testing Results""
}",6171,2022-02-07
10864,FeedView_CC,CC_385046,2022-02-07,1729,"{
  ""subject"": ""Watching""
}",6170,2022-02-07
10865,FeedView_CC,CC_385039,2022-02-07,1729,"{
  ""subject"": ""Test Run""
}",6164,2022-02-07
10866,TextComment_CC,CC_70428,2022-02-07,1729,"{
  ""subject"": ""Performance Testing Results""
}",5912,2022-02-07
10867,TextComment_CC,CC_70474,2022-02-07,1729,"{
  ""subject"": ""Managing Client Devices""
}",5899,2022-02-07
10868,TextComment_CC,CC_70308,2022-02-07,1729,"{
  ""subject"": ""Alarms""
}",5911,2022-02-07
10869,TextComment_CC,CC_70403,2022-02-07,1729,"{
  ""subject"": ""Performance Testing Results""
}",5910,2022-02-07
10870,TextComment_CC,CC_70404,2022-02-07,1729,"{
  ""subject"": ""Premises Products""
}",5909,2022-02-07
10871,ArticleView_CC,CC_386901,2022-02-07,6953,"{
  ""subject"": ""Customer Resources""
}",2327,2022-02-09
10872,ArticleView_CC,CC_386899,2022-02-07,6953,"{
  ""subject"": ""Support Cloud""
}",2335,2022-02-07
10873,ArticleView_CC,CC_386900,2022-02-07,6953,"{
  ""subject"": ""SmartTown Wifi""
}",2336,2022-02-07
10874,ArticleView_CC,CC_386898,2022-02-07,6953,"{
  ""subject"": ""Managed Services""
}",2334,2022-02-07
10875,ArticleView_CC,CC_386897,2022-02-07,6953,"{
  ""subject"": ""Calix Marketing Cloud""
}",2333,2022-02-07
10876,ArticleView_CC,CC_386894,2022-02-07,6953,"{
  ""subject"": ""Broadband Marketing Academy""
}",2330,2022-02-07
10877,ArticleView_CC,CC_385733,2022-02-07,6953,"{
  ""subject"": ""E-Series (EXA)""
}",2329,2022-02-07
10878,ArticleView_CC,CC_385732,2022-02-07,6953,"{
  ""subject"": ""E-Series (EXA)""
}",2328,2022-02-07
10879,ArticleView_CC,CC_386895,2022-02-07,6953,"{
  ""subject"": ""Marketing Cloud""
}",2331,2022-02-07
10880,ArticleView_CC,CC_386896,2022-02-07,6953,"{
  ""subject"": ""Revenue Edge""
}",2332,2022-02-07
10881,ArticleView_CC,CC_390051,2022-02-08,3803,"{
  ""subject"": ""Managed Services""
}",1407,2022-02-08
10882,ArticleView_CC,CC_390078,2022-02-08,3803,"{
  ""subject"": ""Calix Marketing Cloud""
}",1408,2022-02-08
10883,ArticleView_CC,CC_390077,2022-02-08,3803,"{
  ""subject"": ""Customer Resources""
}",1409,2022-02-08
10884,ArticleView_CC,CC_390076,2022-02-08,3803,"{
  ""subject"": ""Success TV""
}",1410,2022-02-08
10885,ArticleView_CC,CC_390074,2022-02-08,3803,"{
  ""subject"": ""Smart Home & Business""
}",1412,2022-02-08
10886,ArticleView_CC,CC_390062,2022-02-08,3803,"{
  ""subject"": ""Broadband Marketing Academy""
}",1423,2022-02-08
10887,ArticleView_CC,CC_390066,2022-02-08,3803,"{
  ""subject"": ""Developer Central""
}",1419,2022-02-08
10888,TextComment_CC,CC_70473,2022-02-07,1729,"{
  ""subject"": ""Watching""
}",5900,2022-02-07
10889,TextComment_CC,CC_70405,2022-02-07,1729,"{
  ""subject"": ""Testing""
}",5908,2022-02-07
10890,TextComment_CC,CC_70406,2022-02-07,1729,"{
  ""subject"": ""Test Run""
}",5907,2022-02-07
10891,TextComment_CC,CC_70429,2022-02-07,1729,"{
  ""subject"": ""Testing""
}",5905,2022-02-07
10892,TextComment_CC,CC_70470,2022-02-07,1729,"{
  ""subject"": ""Commandiq""
}",5903,2022-02-07
10893,TextComment_CC,CC_70471,2022-02-07,1729,"{
  ""subject"": ""Revenue Edge""
}",5902,2022-02-07
10894,TextComment_CC,CC_70472,2022-02-07,1729,"{
  ""subject"": ""Client Devices""
}",5901,2022-02-07
10895,TextComment_CC,CC_70307,2022-02-07,1729,"{
  ""subject"": ""Time Server""
}",5898,2022-02-07
10896,TextComment_CC,CC_70306,2022-02-07,1729,"{
  ""subject"": ""E-Series (EXA)""
}",5897,2022-02-07
10897,TextComment_CC,CC_70427,2022-02-07,1729,"{
  ""subject"": ""Test Run""
}",5906,2022-02-07
10898,TextComment_CC,CC_70430,2022-02-07,1729,"{
  ""subject"": ""Premises Products""
}",5904,2022-02-08
10899,FeedView_CC,CC_388098,2022-02-08,1729,"{
  ""subject"": ""CMS""
}",6186,2022-02-08
10900,FeedView_CC,CC_388099,2022-02-08,1729,"{
  ""subject"": ""UTC""
}",6187,2022-02-08
10901,FeedView_CC,CC_388256,2022-02-08,1729,"{
  ""subject"": ""Support Cloud""
}",6197,2022-02-08
10902,FeedView_CC,CC_388081,2022-02-08,1729,"{
  ""subject"": ""Watching""
}",6213,2022-02-08
10903,FeedView_CC,CC_388097,2022-02-08,1729,"{
  ""subject"": ""Ip""
}",6185,2022-02-08
10904,FeedView_CC,CC_388079,2022-02-08,1729,"{
  ""subject"": ""Managing Client Devices""
}",6214,2022-02-08
10905,FeedView_CC,CC_388080,2022-02-08,1729,"{
  ""subject"": ""Revenue Edge""
}",6215,2022-02-08
10906,FeedView_CC,CC_388100,2022-02-08,1729,"{
  ""subject"": ""CSC""
}",6188,2022-02-08
10907,FeedView_CC,CC_388258,2022-02-08,1729,"{
  ""subject"": ""Commandiq""
}",6180,2022-02-08
10908,FeedView_CC,CC_388093,2022-02-08,1729,"{
  ""subject"": ""Calix""
}",6181,2022-02-08
10909,FeedView_CC,CC_388094,2022-02-08,1729,"{
  ""subject"": ""E7""
}",6182,2022-02-08
10910,FeedView_CC,CC_388095,2022-02-08,1729,"{
  ""subject"": ""E-Series (EXA)""
}",6183,2022-02-08
10911,FeedView_CC,CC_388096,2022-02-08,1729,"{
  ""subject"": ""CMS""
}",6184,2022-02-08
10912,TextComment_CC,CC_70309,2022-02-07,6953,"{
  ""subject"": ""Volt Input""
}",1570,2022-02-07
10913,TextComment_CC,CC_70311,2022-02-07,6953,"{
  ""subject"": ""Input Channels""
}",1571,2022-02-08
10914,TextComment_CC,CC_70476,2022-02-07,6953,"{
  ""subject"": ""Premises Products""
}",1567,2022-02-07
10915,TextComment_CC,CC_70477,2022-02-07,6953,"{
  ""subject"": ""ONT""
}",1566,2022-02-07
10916,TextComment_CC,CC_70475,2022-02-07,6953,"{
  ""subject"": ""DMZ""
}",1568,2022-02-07
10917,TextComment_CC,CC_70310,2022-02-07,6953,"{
  ""subject"": ""E-Series (EXA)""
}",1569,2022-02-07
10918,FeedView_CC,CC_386796,2022-02-07,6715,"{
  ""subject"": ""E-Series (EXA)""
}",1074,2022-02-07
10919,FeedView_CC,CC_386797,2022-02-07,6715,"{
  ""subject"": ""UTC""
}",1071,2022-02-07
10920,FeedView_CC,CC_386795,2022-02-07,6715,"{
  ""subject"": ""Tick Loss""
}",1073,2022-02-07
10921,FeedView_CC,CC_386794,2022-02-07,6715,"{
  ""subject"": ""PM Tick Loss Period""
}",1072,2022-02-07
10922,FeedView_CC,CC_386798,2022-02-07,6715,"{
  ""subject"": ""Premises Products""
}",1075,2022-02-07
10923,FeedView_CC,CC_386799,2022-02-07,6715,"{
  ""subject"": ""Performance Testing Results""
}",1076,2022-02-07
10924,FeedView_CC,CC_386800,2022-02-07,6715,"{
  ""subject"": ""Testing""
}",1077,2022-02-07
10925,FeedView_CC,CC_386801,2022-02-07,6715,"{
  ""subject"": ""Test Run""
}",1078,2022-02-08
10926,FeedView_CC,CC_387570,2022-02-08,3803,"{
  ""subject"": ""Commandiq""
}",1238,2022-02-08
10927,FeedView_CC,CC_390053,2022-02-08,3803,"{
  ""subject"": ""Support Cloud""
}",1239,2022-02-08
10928,FeedView_CC,CC_387571,2022-02-08,3803,"{
  ""subject"": ""Managing Client Devices""
}",1240,2022-02-08
10929,FeedView_CC,CC_387572,2022-02-08,3803,"{
  ""subject"": ""Revenue Edge""
}",1241,2022-02-08
10930,FeedView_CC,CC_387568,2022-02-08,3803,"{
  ""subject"": ""Client Devices""
}",1236,2022-02-08
10931,FeedView_CC,CC_390052,2022-02-08,3803,"{
  ""subject"": ""CSC""
}",1234,2022-02-08
10932,FeedView_CC,CC_387569,2022-02-08,3803,"{
  ""subject"": ""Watching""
}",1237,2022-02-16
10933,FeedView_CC,CC_390054,2022-02-08,3803,"{
  ""subject"": ""CMC""
}",1235,2022-02-08
10934,ArticleView_CC,CC_390075,2022-02-08,3803,"{
  ""subject"": ""Broadband Marketing Academy""
}",1411,2022-02-08
10935,ArticleView_CC,CC_390063,2022-02-08,3803,"{
  ""subject"": ""Customer Resources""
}",1422,2022-02-08
10936,ArticleView_CC,CC_390064,2022-02-08,3803,"{
  ""subject"": ""Support Cloud""
}",1421,2022-02-08
10937,ArticleView_CC,CC_390057,2022-02-08,3803,"{
  ""subject"": ""Revenue Edge""
}",1428,2022-02-08
10938,ArticleView_CC,CC_390044,2022-02-08,3803,"{
  ""subject"": ""Developer Central""
}",1447,2022-02-08
10939,ArticleView_CC,CC_390043,2022-02-08,3803,"{
  ""subject"": ""Marketing Cloud""
}",1446,2022-02-08
10940,ArticleView_CC,CC_390042,2022-02-08,3803,"{
  ""subject"": ""Revenue Edge""
}",1445,2022-02-08
10941,ArticleView_CC,CC_390040,2022-02-08,3803,"{
  ""subject"": ""Broadband Marketing Academy""
}",1443,2022-02-08
10942,ArticleView_CC,CC_390039,2022-02-08,3803,"{
  ""subject"": ""Developer Central""
}",1442,2022-02-08
10943,ArticleView_CC,CC_390038,2022-02-08,3803,"{
  ""subject"": ""Broadband Marketing Academy""
}",1441,2022-02-08
10944,ArticleView_CC,CC_390037,2022-02-08,3803,"{
  ""subject"": ""Customer Resources""
}",1440,2022-02-08
10945,ArticleView_CC,CC_390035,2022-02-08,3803,"{
  ""subject"": ""Success TV""
}",1439,2022-02-08
10946,ArticleView_CC,CC_390046,2022-02-08,3803,"{
  ""subject"": ""Smart Home & Business""
}",1438,2022-02-08
10947,ArticleView_CC,CC_390034,2022-02-08,3803,"{
  ""subject"": ""Smart Home & Business""
}",1437,2022-02-08
10948,ArticleView_CC,CC_390033,2022-02-08,3803,"{
  ""subject"": ""Marketing Cloud""
}",1436,2022-02-08
10949,ArticleView_CC,CC_390059,2022-02-08,3803,"{
  ""subject"": ""Calix Marketing Cloud""
}",1426,2022-02-08
10950,ArticleView_CC,CC_390058,2022-02-08,3803,"{
  ""subject"": ""Premises Products""
}",1427,2022-02-08
10951,ArticleView_CC,CC_390056,2022-02-08,3803,"{
  ""subject"": ""Managed Services""
}",1429,2022-02-08
10952,ArticleView_CC,CC_390036,2022-02-08,3803,"{
  ""subject"": ""Revenue Edge""
}",1448,2022-02-08
10953,ArticleView_CC,CC_390041,2022-02-08,3803,"{
  ""subject"": ""Support Cloud""
}",1444,2022-02-08
10954,ArticleView_CC,CC_390045,2022-02-08,3803,"{
  ""subject"": ""SmartTown Wifi""
}",1430,2022-02-08
10955,ArticleView_CC,CC_390028,2022-02-08,3803,"{
  ""subject"": ""Premises Products""
}",1431,2022-02-08
10956,ArticleView_CC,CC_390029,2022-02-08,3803,"{
  ""subject"": ""SmartTown Wifi""
}",1432,2022-02-08
10957,ArticleView_CC,CC_390030,2022-02-08,3803,"{
  ""subject"": ""Calix Marketing Cloud""
}",1433,2022-02-08
10958,ArticleView_CC,CC_390031,2022-02-08,3803,"{
  ""subject"": ""Managed Services""
}",1434,2022-02-08
10959,ArticleView_CC,CC_390060,2022-02-08,3803,"{
  ""subject"": ""Success TV""
}",1425,2022-02-08
10960,ArticleView_CC,CC_390032,2022-02-08,3803,"{
  ""subject"": ""Support Cloud""
}",1435,2022-02-08
10961,FeedView_CC,CC_388077,2022-02-08,1729,"{
  ""subject"": ""Calix""
}",6212,2022-02-08
10962,FeedView_CC,CC_388091,2022-02-08,1729,"{
  ""subject"": ""Commandiq""
}",6189,2022-02-08
10963,FeedView_CC,CC_388257,2022-02-08,1729,"{
  ""subject"": ""Calix Products""
}",6190,2022-02-08
10964,FeedView_CC,CC_388101,2022-02-08,1729,"{
  ""subject"": ""Support Cloud""
}",6191,2022-02-08
10965,FeedView_CC,CC_388255,2022-02-08,1729,"{
  ""subject"": ""Calix""
}",6196,2022-02-09
10966,FeedView_CC,CC_388102,2022-02-08,1729,"{
  ""subject"": ""Guest Network""
}",6192,2022-02-08
10967,FeedView_CC,CC_388103,2022-02-08,1729,"{
  ""subject"": ""SSID""
}",6193,2022-02-08
10968,FeedView_CC,CC_388104,2022-02-08,1729,"{
  ""subject"": ""Guest SSID Bug""
}",6194,2022-02-08
10969,FeedView_CC,CC_388105,2022-02-08,1729,"{
  ""subject"": ""Premises Products""
}",6195,2022-02-08
10970,TextComment_CC,CC_70496,2022-02-08,6953,"{
  ""subject"": ""PM Tick Loss Period""
}",1578,2022-02-08
10971,TextComment_CC,CC_70535,2022-02-08,6953,"{
  ""subject"": ""ONT""
}",1573,2022-02-08
10972,TextComment_CC,CC_70497,2022-02-08,6953,"{
  ""subject"": ""UTC""
}",1577,2022-02-08
10973,FeedView_CC,CC_389419,2022-02-08,6715,"{
  ""subject"": ""Commandiq""
}",1082,2022-02-08
10974,FeedView_CC,CC_389416,2022-02-08,6715,"{
  ""subject"": ""Calix""
}",1079,2022-02-09
10975,FeedView_CC,CC_389421,2022-02-08,6715,"{
  ""subject"": ""CMS""
}",1080,2022-02-08
10976,FeedView_CC,CC_389420,2022-02-08,6715,"{
  ""subject"": ""Ip""
}",1081,2022-02-08
10977,FeedView_CC,CC_389418,2022-02-08,6715,"{
  ""subject"": ""Calix Products""
}",1083,2022-02-08
10978,FeedView_CC,CC_389417,2022-02-08,6715,"{
  ""subject"": ""Support Cloud""
}",1084,2022-02-08
10979,ArticleView_CC,CC_390055,2022-02-08,3803,"{
  ""subject"": ""Marketing Cloud""
}",1418,2022-02-08
10980,ArticleView_CC,CC_390073,2022-02-08,3803,"{
  ""subject"": ""Premises Products""
}",1413,2022-02-09
10981,ArticleView_CC,CC_390071,2022-02-08,3803,"{
  ""subject"": ""Developer Central""
}",1414,2022-02-08
10982,ArticleView_CC,CC_390070,2022-02-08,3803,"{
  ""subject"": ""Marketing Cloud""
}",1415,2022-02-08
10983,ArticleView_CC,CC_390072,2022-02-08,3803,"{
  ""subject"": ""Managed Services""
}",1416,2022-02-08
10984,ArticleView_CC,CC_390065,2022-02-08,3803,"{
  ""subject"": ""SmartTown Wifi""
}",1420,2022-02-08
10985,ArticleView_CC,CC_390068,2022-02-08,3803,"{
  ""subject"": ""Revenue Edge""
}",1417,2022-02-08
10986,ArticleView_CC,CC_390048,2022-02-08,3803,"{
  ""subject"": ""Customer Resources""
}",1404,2022-02-08
10987,ArticleView_CC,CC_390050,2022-02-08,3803,"{
  ""subject"": ""Calix Marketing Cloud""
}",1406,2022-02-08
10988,ArticleView_CC,CC_390049,2022-02-08,3803,"{
  ""subject"": ""Premises Products""
}",1405,2022-02-08
10989,ArticleView_CC,CC_390061,2022-02-08,3803,"{
  ""subject"": ""Smart Home & Business""
}",1424,2022-02-08
10990,ArticleView_CC,CC_390067,2022-02-08,3803,"{
  ""subject"": ""SmartTown Wifi""
}",1401,2022-02-08
10991,ArticleView_CC,CC_390069,2022-02-08,3803,"{
  ""subject"": ""Support Cloud""
}",1402,2022-02-08
10992,ArticleView_CC,CC_390047,2022-02-08,3803,"{
  ""subject"": ""Success TV""
}",1403,2022-02-08
10993,FeedView_CC,CC_388084,2022-02-08,1729,"{
  ""subject"": ""Ip""
}",6206,2022-02-08
10994,FeedView_CC,CC_388074,2022-02-08,1729,"{
  ""subject"": ""Support Cloud""
}",6207,2022-02-08
10995,FeedView_CC,CC_388082,2022-02-08,1729,"{
  ""subject"": ""Client Devices""
}",6208,2022-02-08
10996,FeedView_CC,CC_388086,2022-02-08,1729,"{
  ""subject"": ""Revenue Edge""
}",6204,2022-02-08
10997,FeedView_CC,CC_388087,2022-02-08,1729,"{
  ""subject"": ""Commandiq""
}",6203,2022-02-08
10998,FeedView_CC,CC_388078,2022-02-08,1729,"{
  ""subject"": ""Commandiq""
}",6209,2022-02-08
10999,FeedView_CC,CC_388075,2022-02-08,1729,"{
  ""subject"": ""Calix Products""
}",6210,2022-02-08
11000,FeedView_CC,CC_388076,2022-02-08,1729,"{
  ""subject"": ""Commandiq""
}",6211,2022-02-08
11001,FeedView_CC,CC_388088,2022-02-08,1729,"{
  ""subject"": ""Managing Client Devices""
}",6202,2022-02-08
11002,FeedView_CC,CC_388089,2022-02-08,1729,"{
  ""subject"": ""Watching""
}",6201,2022-02-08
11003,FeedView_CC,CC_388090,2022-02-08,1729,"{
  ""subject"": ""Support Cloud""
}",6200,2022-02-08
11004,FeedView_CC,CC_388092,2022-02-08,1729,"{
  ""subject"": ""Calix Products""
}",6199,2022-02-08
11005,FeedView_CC,CC_388083,2022-02-08,1729,"{
  ""subject"": ""CMS""
}",6198,2022-02-08
11006,FeedView_CC,CC_388085,2022-02-08,1729,"{
  ""subject"": ""Client Devices""
}",6205,2022-02-08
11007,TextComment_CC,CC_70569,2022-02-08,1729,"{
  ""subject"": ""CMS""
}",5919,2022-02-08
11008,TextComment_CC,CC_70584,2022-02-08,1729,"{
  ""subject"": ""E-Series (EXA)""
}",5918,2022-02-08
11009,TextComment_CC,CC_70585,2022-02-08,1729,"{
  ""subject"": ""E7""
}",5917,2022-02-08
11010,TextComment_CC,CC_70586,2022-02-08,1729,"{
  ""subject"": ""CMS""
}",5916,2022-02-08
11011,TextComment_CC,CC_70590,2022-02-08,1729,"{
  ""subject"": ""CMS""
}",5914,2022-02-08
11012,TextComment_CC,CC_70589,2022-02-08,1729,"{
  ""subject"": ""Ip""
}",5915,2022-02-09
11013,TextComment_CC,CC_70570,2022-02-08,1729,"{
  ""subject"": ""Ip""
}",5913,2022-02-08
11014,FeedView_CC,CC_388630,2022-02-08,6953,"{
  ""subject"": ""E-Series (EXA)""
}",5735,2022-02-08
11015,FeedView_CC,CC_385774,2022-02-08,6953,"{
  ""subject"": ""UTC""
}",5739,2022-02-08
11016,FeedView_CC,CC_385773,2022-02-08,6953,"{
  ""subject"": ""PM Tick Loss Period""
}",5738,2022-02-08
11017,FeedView_CC,CC_388620,2022-02-08,6953,"{
  ""subject"": ""Commandiq""
}",5737,2022-02-08
11018,FeedView_CC,CC_388622,2022-02-08,6953,"{
  ""subject"": ""PM Tick Loss Period""
}",5727,2022-02-08
11019,FeedView_CC,CC_388623,2022-02-08,6953,"{
  ""subject"": ""UTC""
}",5728,2022-02-08
11020,FeedView_CC,CC_388624,2022-02-08,6953,"{
  ""subject"": ""Tick Loss""
}",5729,2022-02-08
